#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
lcl|NC_000913.3_prot_NP_417367.1_2835	lcl|NC_017632.1_prot_WP_001701073.1_405	365	365	100	100	365	99.726	749
lcl|NC_000913.3_prot_NP_417368.1_2836	lcl|NC_017632.1_prot_WP_000813190.1_404	577	577	100	100	577	99.307	1161
lcl|NC_000913.3_prot_NP_417369.1_2837	lcl|NC_017632.1_prot_WP_000715230.1_403	236	236	100	100	236	99.153	485
lcl|NC_000913.3_prot_NP_417370.1_2838	lcl|NC_017632.1_prot_WP_000806987.1_402	298	298	100	100	298	99.664	601
lcl|NC_000913.3_prot_NP_417371.1_2839	lcl|NC_017632.1_prot_WP_001055874.1_401	173	173	100	100	173	100.000	354
lcl|NC_000913.3_prot_NP_417372.1_2840	lcl|NC_017632.1_prot_WP_000244781.1_400	135	135	100	100	135	99.259	261
lcl|NC_000913.3_prot_NP_417373.1_2841	lcl|NC_017632.1_prot_WP_000354046.1_399	88	88	100	100	88	100.000	182
lcl|NC_000913.3_prot_NP_417374.1_2842	lcl|NC_017632.1_prot_WP_000886078.1_398	326	326	100	100	326	98.773	663
lcl|NC_000913.3_prot_NP_417375.1_2843	lcl|NC_017632.1_prot_WP_000250274.1_397	219	219	100	100	219	100.000	430
lcl|NC_000913.3_prot_NP_417376.1_2844	lcl|NC_017632.1_prot_WP_001182956.1_396	103	103	100	100	103	99.029	209
lcl|NC_000913.3_prot_NP_417377.1_2845	lcl|NC_017632.1_prot_WP_024222189.1_395	479	492	99	97	476	98.319	984
lcl|NC_000913.3_prot_NP_417379.1_2847	lcl|NC_017632.1_prot_WP_000195072.1_394	957	957	100	100	957	99.582	1978
lcl|NC_000913.3_prot_NP_417380.1_2848	lcl|NC_017632.1_prot_WP_001305302.1_393	129	129	100	100	129	99.225	257
lcl|NC_000913.3_prot_NP_417381.1_2849	lcl|NC_017632.1_prot_WP_000068706.1_392	364	364	100	100	364	99.451	751
lcl|NC_000913.3_prot_YP_009518813.1_2850	lcl|NC_017632.1_prot_WP_122083101.1_391	27	27	100	100	27	85.185	46.6
lcl|NC_000913.3_prot_NP_417382.1_2851	lcl|NC_017632.1_prot_WP_001192198.1_390	400	400	100	100	400	97.750	801
lcl|NC_000913.3_prot_NP_417383.1_2852	lcl|NC_017632.1_prot_WP_001263844.1_389	392	392	100	100	392	98.469	785
lcl|NC_000913.3_prot_NP_417384.1_2853	lcl|NC_017632.1_prot_WP_001280378.1_388	441	441	100	100	441	98.186	899
lcl|NC_000913.3_prot_NP_417385.4_2854	lcl|NC_017632.1_prot_WP_001295378.1_387	192	192	100	100	192	100.000	396
lcl|NC_000913.3_prot_NP_417386.1_2855	lcl|NC_017632.1_prot_WP_001276008.1_386	109	109	100	100	109	100.000	220
lcl|NC_000913.3_prot_NP_417387.3_2856	lcl|NC_017632.1_prot_WP_000192752.1_385	182	200	100	91	182	98.352	372
lcl|NC_000913.3_prot_NP_417388.1_2858	lcl|NC_017632.1_prot_WP_001151604.1_383	410	410	100	100	410	100.000	840
lcl|NC_000913.3_prot_NP_417389.1_2859	lcl|NC_017632.1_prot_WP_000189743.1_382	219	219	100	100	219	100.000	439
lcl|NC_000913.3_prot_NP_417391.1_2860	lcl|NC_017632.1_prot_WP_000828351.1_380	297	297	100	100	297	100.000	608
lcl|NC_000913.3_prot_NP_417396.4_2865	lcl|NC_017632.1_prot_WP_000350821.1_378	298	298	100	100	298	97.987	605
lcl|NC_000913.3_prot_NP_417397.1_2866	lcl|NC_017632.1_prot_WP_000669831.1_377	246	246	100	100	246	98.780	491
lcl|NC_000913.3_prot_NP_417398.1_2867	lcl|NC_017632.1_prot_WP_000493343.1_376	211	210	100	100	211	98.104	410
lcl|NC_000913.3_prot_NP_417399.1_2868	lcl|NC_017632.1_prot_WP_000389811.1_375	286	286	100	100	286	99.301	556
lcl|NC_000913.3_prot_NP_417400.1_2869	lcl|NC_017632.1_prot_WP_000034375.1_374	359	359	100	100	359	99.721	744
lcl|NC_000913.3_prot_NP_417401.1_2870	lcl|NC_017632.1_prot_WP_000111269.1_373	387	387	100	100	387	100.000	776
lcl|NC_000913.3_prot_NP_417402.1_2871	lcl|NC_017632.1_prot_WP_000218483.1_372	339	339	100	100	339	99.705	696
lcl|NC_000913.3_prot_NP_417403.1_2872	lcl|NC_017632.1_prot_WP_000687745.1_366	237	237	99	99	235	83.830	415
lcl|NC_000913.3_prot_NP_417404.1_2873	lcl|NC_017632.1_prot_WP_000224127.1_365	169	169	100	100	169	96.450	335
lcl|NC_000913.3_prot_YP_026187.1_2875	lcl|NC_017632.1_prot_WP_000853190.1_363	425	425	100	100	425	97.412	855
lcl|NC_000913.3_prot_NP_417408.1_2876	lcl|NC_017632.1_prot_WP_000428783.1_362	462	462	100	100	462	99.351	921
lcl|NC_000913.3_prot_NP_417409.1_2877	lcl|NC_017632.1_prot_WP_001236687.1_361	147	147	100	100	147	93.197	245
lcl|NC_000913.3_prot_YP_026188.1_2878	lcl|NC_017632.1_prot_WP_000098592.1_359	663	663	100	100	663	99.397	1370
lcl|NC_000913.3_prot_NP_417411.2_2879	lcl|NC_017632.1_prot_WP_001327406.1_358	252	252	100	100	252	95.238	500
lcl|NC_000913.3_prot_NP_417412.1_2880	lcl|NC_017632.1_prot_WP_000105562.1_357	306	306	100	100	306	99.673	636
lcl|NC_000913.3_prot_NP_417413.1_2881	lcl|NC_017632.1_prot_WP_001295380.1_355	658	658	100	100	658	99.848	1367
lcl|NC_000913.3_prot_NP_417414.2_2882	lcl|NC_017632.1_prot_WP_001297406.1_354	43	43	100	100	43	100.000	90.1
lcl|NC_000913.3_prot_NP_417415.1_2884	lcl|NC_017632.1_prot_WP_001331575.1_353	71	71	100	100	71	98.592	143
lcl|NC_000913.3_prot_NP_417417.1_2886	lcl|NC_017632.1_prot_WP_001062128.1_352	384	384	100	100	384	100.000	795
lcl|NC_000913.3_prot_NP_417418.1_2887	lcl|NC_017632.1_prot_WP_001314112.1_351	464	464	100	100	464	99.784	938
lcl|NC_000913.3_prot_NP_417419.1_2888	lcl|NC_017632.1_prot_WP_000858396.1_350	165	165	100	100	165	99.394	339
lcl|NC_000913.3_prot_NP_417420.1_2889	lcl|NC_017632.1_prot_WP_001305312.1_349	235	235	100	100	235	99.149	491
lcl|NC_000913.3_prot_NP_417421.4_2890	lcl|NC_017632.1_prot_WP_001222509.1_348	243	243	100	100	243	100.000	500
lcl|NC_000913.3_prot_NP_417422.1_2891	lcl|NC_017632.1_prot_WP_000593260.1_347	316	316	100	100	316	97.152	637
lcl|NC_000913.3_prot_NP_417423.4_2892	lcl|NC_017632.1_prot_WP_001053178.1_346	187	187	100	100	187	100.000	384
lcl|NC_000913.3_prot_NP_417424.1_2893	lcl|NC_017632.1_prot_WP_000017106.1_345	138	138	100	100	138	100.000	283
lcl|NC_000913.3_prot_NP_417425.2_2894	lcl|NC_017632.1_prot_WP_001305314.1_344	326	326	100	100	326	98.160	648
lcl|NC_000913.3_prot_NP_417426.1_2895	lcl|NC_017632.1_prot_WP_000997804.1_343	234	234	100	100	234	99.573	480
lcl|NC_000913.3_prot_NP_417427.1_2896	lcl|NC_017632.1_prot_WP_001094831.1_342	188	188	100	100	188	100.000	365
lcl|NC_000913.3_prot_NP_417428.2_2897	lcl|NC_017632.1_prot_WP_001277222.1_341	96	96	100	100	96	98.958	191
lcl|NC_000913.3_prot_NP_417429.1_2898	lcl|NC_017632.1_prot_WP_001174738.1_340	197	197	100	100	197	98.477	397
lcl|NC_000913.3_prot_NP_417430.1_2899	lcl|NC_017632.1_prot_WP_000239974.1_339	378	378	100	100	378	97.619	769
lcl|NC_000913.3_prot_NP_417431.1_2900	lcl|NC_017632.1_prot_WP_000745192.1_338	335	335	100	100	335	97.313	677
lcl|NC_000913.3_prot_NP_417432.1_2901	lcl|NC_017632.1_prot_WP_000394106.1_337	348	348	100	100	348	98.563	696
lcl|NC_000913.3_prot_NP_417433.1_2902	lcl|NC_017632.1_prot_WP_000984796.1_336	239	239	100	100	239	100.000	492
lcl|NC_000913.3_prot_NP_417434.4_2903	lcl|NC_017632.1_prot_WP_001107565.1_335	108	108	100	100	108	99.074	221
lcl|NC_000913.3_prot_NP_417435.1_2904	lcl|NC_017632.1_prot_WP_000786915.1_334	239	239	100	100	239	99.163	493
lcl|NC_000913.3_prot_NP_417436.1_2905	lcl|NC_017632.1_prot_WP_001331571.1_333	350	350	100	100	350	98.857	719
lcl|NC_000913.3_prot_NP_417437.1_2906	lcl|NC_017632.1_prot_WP_000091700.1_332	91	91	100	100	91	100.000	191
lcl|NC_000913.3_prot_NP_417438.2_2907	lcl|NC_017632.1_prot_WP_000760323.1_331	359	359	100	100	359	100.000	743
lcl|NC_000913.3_prot_NP_417439.4_2908	lcl|NC_017632.1_prot_WP_001298251.1_330	418	418	100	100	418	99.761	842
lcl|NC_000913.3_prot_NP_417440.4_2909	lcl|NC_017632.1_prot_WP_000839776.1_329	711	711	100	100	711	98.312	1461
lcl|NC_000913.3_prot_NP_417441.1_2911	lcl|NC_017632.1_prot_WP_000234491.1_328	235	235	100	100	235	97.872	448
lcl|NC_000913.3_prot_NP_417442.1_2912	lcl|NC_017632.1_prot_WP_000942829.1_312	178	178	100	100	178	97.191	358
lcl|NC_000913.3_prot_YP_010051197.1_2913	lcl|NC_017632.1_prot_WP_000097208.1_311	286	392	100	73	286	95.105	552
lcl|NC_000913.3_prot_YP_010051199.1_2915	lcl|NC_017632.1_prot_WP_001350730.1_302	331	319	96	100	319	91.536	598
lcl|NC_000913.3_prot_NP_417445.1_2916	lcl|NC_017632.1_prot_WP_001298257.1_301	136	136	100	100	136	99.265	275
lcl|NC_000913.3_prot_NP_417446.4_2917	lcl|NC_017632.1_prot_WP_000895874.1_300	269	269	100	100	269	96.283	500
lcl|NC_000913.3_prot_YP_026189.1_2918	lcl|NC_017632.1_prot_WP_001034562.1_299	1520	1520	100	100	1521	88.034	2682
lcl|NC_000913.3_prot_NP_417449.1_2919	lcl|NC_017632.1_prot_WP_000259302.1_298	560	560	100	100	560	100.000	1092
lcl|NC_000913.3_prot_NP_417450.1_2920	lcl|NC_017632.1_prot_WP_000084100.1_297	723	723	100	100	723	97.787	1470
lcl|NC_000913.3_prot_NP_417451.1_2921	lcl|NC_017632.1_prot_WP_000853256.1_296	134	134	100	100	134	100.000	268
lcl|NC_000913.3_prot_YP_026190.1_2922	lcl|NC_017632.1_prot_WP_001194819.1_295	407	407	100	100	407	99.509	832
lcl|NC_000913.3_prot_YP_026191.1_2923	lcl|NC_017632.1_prot_WP_000943075.1_294	350	350	100	100	350	97.714	703
lcl|NC_000913.3_prot_NP_417453.1_2924	lcl|NC_017632.1_prot_WP_000026154.1_293	499	499	100	100	499	99.198	1004
lcl|NC_000913.3_prot_NP_417454.1_2925	lcl|NC_017632.1_prot_WP_001314155.1_292	254	254	99	99	252	99.206	511
lcl|NC_000913.3_prot_YP_009518815.1_2926	lcl|NC_017632.1_prot_WP_001331688.1_291	390	380	95	98	371	96.496	749
lcl|NC_000913.3_prot_YP_026192.1_2928	lcl|NC_017632.1_prot_WP_000257922.1_282	355	449	100	79	355	99.155	708
lcl|NC_000913.3_prot_NP_417458.1_2929	lcl|NC_017632.1_prot_WP_001445422.1_281	252	252	100	100	252	97.619	504
lcl|NC_000913.3_prot_NP_417459.1_2930	lcl|NC_017632.1_prot_WP_001076282.1_280	237	237	100	100	237	97.890	483
lcl|NC_000913.3_prot_NP_417460.1_2931	lcl|NC_017632.1_prot_WP_001190683.1_279	230	230	100	100	230	99.130	471
lcl|NC_000913.3_prot_NP_417461.1_2932	lcl|NC_017632.1_prot_WP_000933275.1_278	499	499	100	100	499	99.198	1003
lcl|NC_000913.3_prot_NP_417462.1_2933	lcl|NC_017632.1_prot_WP_001331684.1_277	619	619	100	100	619	98.869	1273
lcl|NC_000913.3_prot_NP_417463.4_2934	lcl|NC_017632.1_prot_WP_001331683.1_276	288	288	100	100	288	99.306	594
lcl|NC_000913.3_prot_NP_417464.1_2935	lcl|NC_017632.1_prot_WP_000334896.1_275	82	82	100	100	82	100.000	166
lcl|NC_000913.3_prot_NP_417465.1_2936	lcl|NC_017632.1_prot_WP_000544952.1_274	113	113	100	100	113	99.115	226
lcl|NC_000913.3_prot_NP_417466.1_2937	lcl|NC_017632.1_prot_WP_000134031.1_273	162	162	100	100	162	99.383	335
lcl|NC_000913.3_prot_NP_417467.1_2938	lcl|NC_017632.1_prot_WP_001221940.1_272	164	164	100	100	164	99.390	321
lcl|NC_000913.3_prot_NP_417468.1_2939	lcl|NC_017632.1_prot_WP_000083065.1_271	567	567	100	100	567	100.000	1178
lcl|NC_000913.3_prot_NP_417469.1_2940	lcl|NC_017632.1_prot_WP_000017687.1_270	392	392	100	100	392	99.490	783
lcl|NC_000913.3_prot_NP_417470.1_2941	lcl|NC_017632.1_prot_WP_001081855.1_269	328	328	100	100	328	99.085	679
lcl|NC_000913.3_prot_NP_417471.1_2942	lcl|NC_017632.1_prot_WP_000145410.1_268	372	372	100	100	372	100.000	768
lcl|NC_000913.3_prot_NP_417472.1_2943	lcl|NC_017632.1_prot_WP_001059136.1_267	95	95	100	100	95	100.000	199
lcl|NC_000913.3_prot_NP_417474.1_2945	lcl|NC_017632.1_prot_WP_000262190.1_265	346	346	100	100	346	98.555	706
lcl|NC_000913.3_prot_NP_417475.1_2946	lcl|NC_017632.1_prot_WP_000439331.1_264	164	164	100	100	164	100.000	329
lcl|NC_000913.3_prot_NP_417476.1_2947	lcl|NC_017632.1_prot_WP_000018758.1_263	294	294	100	100	294	99.660	598
lcl|NC_000913.3_prot_NP_417478.1_2948	lcl|NC_017632.1_prot_WP_001240712.1_262	141	141	100	100	141	100.000	286
lcl|NC_000913.3_prot_NP_417479.1_2949	lcl|NC_017632.1_prot_WP_000527844.1_261	244	244	100	100	244	100.000	493
lcl|NC_000913.3_prot_NP_417481.1_2950	lcl|NC_017632.1_prot_WP_000763935.1_260	395	395	100	100	395	98.734	812
lcl|NC_000913.3_prot_NP_417482.1_2951	lcl|NC_017632.1_prot_WP_000268419.1_259	219	219	100	100	219	100.000	441
lcl|NC_000913.3_prot_NP_417483.2_2952	lcl|NC_017632.1_prot_WP_001298382.1_258	318	299	94	100	299	99.666	613
lcl|NC_000913.3_prot_NP_417484.1_2953	lcl|NC_017632.1_prot_WP_001058819.1_257	387	387	100	100	387	99.742	793
lcl|NC_000913.3_prot_NP_417485.4_2954	lcl|NC_017632.1_prot_WP_000013152.1_256	275	275	100	100	275	99.636	563
lcl|NC_000913.3_prot_YP_026195.1_2955	lcl|NC_017632.1_prot_WP_000691616.1_255	308	308	100	100	308	98.377	634
lcl|NC_000913.3_prot_NP_417487.1_2956	lcl|NC_017632.1_prot_WP_000848521.1_254	85	85	100	100	85	98.824	174
lcl|NC_000913.3_prot_YP_026196.1_2957	lcl|NC_017632.1_prot_WP_000095186.1_253	739	739	100	100	739	99.729	1536
lcl|NC_000913.3_prot_NP_417489.1_2958	lcl|NC_017632.1_prot_WP_000059395.1_245	470	470	100	100	470	99.787	952
lcl|NC_000913.3_prot_NP_417490.1_2959	lcl|NC_017632.1_prot_WP_000965712.1_244	245	245	100	100	245	99.592	508
lcl|NC_000913.3_prot_NP_417491.1_2960	lcl|NC_017632.1_prot_WP_001281888.1_243	752	752	100	100	752	99.734	1536
lcl|NC_000913.3_prot_NP_417492.1_2961	lcl|NC_017632.1_prot_WP_001350728.1_242	535	535	100	100	535	99.252	1093
lcl|NC_000913.3_prot_YP_026197.1_2964	lcl|NC_017632.1_prot_WP_000183493.1_241	160	160	100	100	160	97.500	330
lcl|NC_000913.3_prot_NP_417496.1_2965	lcl|NC_017632.1_prot_WP_000712658.1_240	130	130	100	100	130	100.000	266
lcl|NC_000913.3_prot_NP_417497.1_2966	lcl|NC_017632.1_prot_WP_001221493.1_239	219	219	100	100	219	99.543	439
lcl|NC_000913.3_prot_NP_417498.1_2967	lcl|NC_017632.1_prot_WP_000673382.1_238	449	449	100	100	449	98.886	900
lcl|NC_000913.3_prot_NP_417499.1_2968	lcl|NC_017632.1_prot_WP_000914696.1_237	110	110	100	100	110	91.818	183
lcl|NC_000913.3_prot_NP_417500.1_2969	lcl|NC_017632.1_prot_WP_000065430.1_235	193	193	100	100	193	100.000	401
lcl|NC_000913.3_prot_NP_417501.1_2970	lcl|NC_017632.1_prot_WP_000633738.1_234	104	104	100	100	104	98.077	214
lcl|NC_000913.3_prot_NP_417502.1_2971	lcl|NC_017632.1_prot_WP_000195274.1_227	630	630	100	100	630	99.841	1305
lcl|NC_000913.3_prot_NP_417503.1_2972	lcl|NC_017632.1_prot_WP_000105733.1_226	193	193	100	100	193	100.000	398
lcl|NC_000913.3_prot_NP_417504.1_2973	lcl|NC_017632.1_prot_WP_000444744.1_225	275	275	100	100	275	99.636	562
lcl|NC_000913.3_prot_NP_417505.1_2974	lcl|NC_017632.1_prot_WP_000833393.1_224	140	140	100	100	140	100.000	296
lcl|NC_000913.3_prot_NP_417506.1_2975	lcl|NC_017632.1_prot_WP_000917117.1_223	209	209	100	100	209	100.000	426
lcl|NC_000913.3_prot_NP_417507.2_2976	lcl|NC_017632.1_prot_WP_000735289.1_222	493	493	100	100	493	99.797	992
lcl|NC_000913.3_prot_NP_417509.3_2977	lcl|NC_017632.1_prot_WP_000831543.1_221	223	223	100	100	223	100.000	459
lcl|NC_000913.3_prot_NP_417510.1_2978	lcl|NC_017632.1_prot_WP_000442855.1_220	386	386	100	100	386	99.741	803
lcl|NC_000913.3_prot_NP_417511.3_2979	lcl|NC_017632.1_prot_WP_001351039.1_216	271	262	97	100	262	97.710	527
lcl|NC_000913.3_prot_NP_417512.1_2980	lcl|NC_017632.1_prot_WP_001295627.1_215	257	257	100	100	257	100.000	497
lcl|NC_000913.3_prot_NP_417513.1_2982	lcl|NC_017632.1_prot_WP_001076989.1_209	217	217	100	100	217	99.539	443
lcl|NC_000913.3_prot_NP_417514.4_2983	lcl|NC_017632.1_prot_WP_001314168.1_208	96	99	99	96	95	86.316	158
lcl|NC_000913.3_prot_NP_417521.1_2990	lcl|NC_017632.1_prot_WP_001296424.1_207	66	66	100	100	66	98.485	140
lcl|NC_000913.3_prot_NP_417522.1_2991	lcl|NC_017632.1_prot_WP_000599932.1_206	209	209	100	100	209	96.651	416
lcl|NC_000913.3_prot_NP_417523.1_2992	lcl|NC_017632.1_prot_WP_001298380.1_205	553	553	100	100	553	98.915	1088
lcl|NC_000913.3_prot_YP_002791257.1_2994	lcl|NC_017632.1_prot_WP_001387082.1_204	19	19	100	100	19	94.737	18.9
lcl|NC_000913.3_prot_NP_417524.1_2995	lcl|NC_017632.1_prot_WP_000869177.1_203	477	477	100	100	477	99.790	964
lcl|NC_000913.3_prot_NP_417525.1_2996	lcl|NC_017632.1_prot_WP_001331677.1_202	946	946	100	100	946	98.943	1915
lcl|NC_000913.3_prot_NP_417526.1_2997	lcl|NC_017632.1_prot_WP_000046242.1_201	433	433	100	100	433	98.152	872
lcl|NC_000913.3_prot_NP_417527.1_2998	lcl|NC_017632.1_prot_WP_001125331.1_200	206	206	100	100	206	100.000	419
lcl|NC_000913.3_prot_NP_417528.1_2999	lcl|NC_017632.1_prot_WP_000708479.1_199	412	412	100	100	412	99.029	838
lcl|NC_000913.3_prot_NP_417529.1_3000	lcl|NC_017632.1_prot_WP_001305111.1_198	273	273	100	100	273	99.634	543
lcl|NC_000913.3_prot_NP_417530.2_3001	lcl|NC_017632.1_prot_WP_001295541.1_197	122	122	100	100	122	100.000	246
lcl|NC_000913.3_prot_NP_417531.1_3002	lcl|NC_017632.1_prot_WP_001272796.1_196	205	205	100	100	205	100.000	410
lcl|NC_000913.3_prot_NP_417532.1_3003	lcl|NC_017632.1_prot_WP_000935202.1_195	310	310	100	100	310	99.355	642
lcl|NC_000913.3_prot_NP_417533.1_3004	lcl|NC_017632.1_prot_WP_000986807.1_194	303	303	100	100	303	99.010	621
lcl|NC_000913.3_prot_NP_417534.1_3005	lcl|NC_017632.1_prot_WP_000722957.1_193	201	201	100	100	201	100.000	413
lcl|NC_000913.3_prot_NP_417535.1_3006	lcl|NC_017632.1_prot_WP_000804955.1_192	487	487	100	100	487	98.357	937
lcl|NC_000913.3_prot_NP_417536.1_3007	lcl|NC_017632.1_prot_WP_001264377.1_191	337	337	100	100	337	99.703	682
lcl|NC_000913.3_prot_NP_417537.1_3008	lcl|NC_017632.1_prot_WP_001144069.1_190	71	71	100	100	71	100.000	139
lcl|NC_000913.3_prot_NP_417538.1_3009	lcl|NC_017632.1_prot_WP_000918851.1_189	581	581	100	100	581	99.828	1202
lcl|NC_000913.3_prot_NP_417539.1_3010	lcl|NC_017632.1_prot_WP_000437380.1_188	613	613	100	100	613	99.347	1248
lcl|NC_000913.3_prot_NP_417540.1_3011	lcl|NC_017632.1_prot_WP_000228937.1_187	168	168	100	100	168	100.000	346
lcl|NC_000913.3_prot_NP_417541.1_3012	lcl|NC_017632.1_prot_WP_001065876.1_186	254	254	100	100	254	98.425	518
lcl|NC_000913.3_prot_NP_417542.1_3013	lcl|NC_017632.1_prot_WP_014639710.1_185	207	194	93	99	193	97.409	389
lcl|NC_000913.3_prot_NP_417543.1_3014	lcl|NC_017632.1_prot_WP_000094731.1_184	506	506	100	100	506	99.407	1034
lcl|NC_000913.3_prot_NP_417544.5_3015	lcl|NC_017632.1_prot_WP_001297164.1_183	459	459	100	100	459	99.782	940
lcl|NC_000913.3_prot_NP_417545.1_3016	lcl|NC_017632.1_prot_WP_000450588.1_182	110	110	100	100	110	98.182	222
lcl|NC_000913.3_prot_NP_417546.1_3017	lcl|NC_017632.1_prot_WP_000212450.1_181	327	327	100	100	327	98.165	657
lcl|NC_000913.3_prot_YP_026199.1_3018	lcl|NC_017632.1_prot_WP_001082822.1_180	1030	1030	100	100	1030	98.738	2136
lcl|NC_000913.3_prot_NP_417548.1_3019	lcl|NC_017632.1_prot_WP_001219954.1_179	149	149	100	100	149	100.000	309
lcl|NC_000913.3_prot_YP_026200.1_3020	lcl|NC_017632.1_prot_WP_001285445.1_178	477	477	100	100	477	99.581	942
lcl|NC_000913.3_prot_NP_417550.1_3021	lcl|NC_017632.1_prot_WP_000767679.1_177	356	356	100	100	356	98.034	727
lcl|NC_000913.3_prot_NP_417551.1_3022	lcl|NC_017632.1_prot_WP_000695435.1_176	783	783	100	100	783	98.723	1614
lcl|NC_000913.3_prot_NP_417552.1_3023	lcl|NC_017632.1_prot_WP_000121408.1_175	672	672	100	100	672	98.661	1363
lcl|NC_000913.3_prot_NP_417555.4_3026	lcl|NC_017632.1_prot_WP_000018671.1_174	378	378	100	100	378	99.471	780
lcl|NC_000913.3_prot_NP_417556.2_3027	lcl|NC_017632.1_prot_WP_001295542.1_173	167	167	100	100	167	98.802	347
lcl|NC_000913.3_prot_NP_417557.1_3028	lcl|NC_017632.1_prot_WP_000942562.1_172	230	230	100	100	230	95.652	441
lcl|NC_000913.3_prot_NP_417558.2_3029	lcl|NC_017632.1_prot_WP_001350723.1_171	328	328	100	100	328	98.171	667
lcl|NC_000913.3_prot_YP_026201.1_3030	lcl|NC_017632.1_prot_WP_001098826.1_170	321	321	99	99	319	99.687	631
lcl|NC_000913.3_prot_NP_417560.1_3031	lcl|NC_017632.1_prot_WP_000211386.1_169	414	414	100	100	414	98.792	812
lcl|NC_000913.3_prot_NP_417561.1_3032	lcl|NC_017632.1_prot_WP_000128143.1_168	183	183	100	100	183	98.907	367
lcl|NC_000913.3_prot_NP_417562.1_3033	lcl|NC_017632.1_prot_WP_001199373.1_167	495	495	100	100	495	99.192	1021
lcl|NC_000913.3_prot_NP_417563.1_3034	lcl|NC_017632.1_prot_WP_000187442.1_166	470	470	100	100	470	100.000	987
lcl|NC_000913.3_prot_NP_417564.2_3035	lcl|NC_017632.1_prot_WP_001298326.1_165	432	432	100	100	432	99.537	870
lcl|NC_000913.3_prot_NP_417565.2_3036	lcl|NC_017632.1_prot_WP_000406487.1_164	258	258	100	100	258	99.612	538
lcl|NC_000913.3_prot_NP_417566.1_3038	lcl|NC_017632.1_prot_WP_000422149.1_163	220	220	100	100	220	100.000	438
lcl|NC_000913.3_prot_NP_417567.1_3039	lcl|NC_017632.1_prot_WP_001166764.1_162	127	127	100	100	127	99.213	257
lcl|NC_000913.3_prot_NP_417568.2_3040	lcl|NC_017632.1_prot_WP_001298323.1_161	122	122	100	100	122	99.180	238
lcl|NC_000913.3_prot_NP_417569.1_3041	lcl|NC_017632.1_prot_WP_000031415.1_160	101	101	100	100	101	100.000	199
lcl|NC_000913.3_prot_NP_417570.1_3042	lcl|NC_017632.1_prot_WP_000785725.1_159	134	134	100	100	134	99.254	265
lcl|NC_000913.3_prot_NP_417571.1_3043	lcl|NC_017632.1_prot_WP_000096086.1_158	99	99	100	100	99	98.990	192
lcl|NC_000913.3_prot_NP_417572.2_3044	lcl|NC_017632.1_prot_WP_000732237.1_157	130	130	100	100	130	98.462	251
lcl|NC_000913.3_prot_NP_417573.1_3045	lcl|NC_017632.1_prot_WP_000531180.1_156	328	328	100	100	328	98.476	675
lcl|NC_000913.3_prot_NP_417574.1_3046	lcl|NC_017632.1_prot_WP_001314179.1_155	121	122	99	98	120	100.000	242
lcl|NC_000913.3_prot_NP_417576.1_3048	lcl|NC_017632.1_prot_WP_001041010.1_154	298	298	100	100	298	99.664	601
lcl|NC_000913.3_prot_NP_417577.1_3049	lcl|NC_017632.1_prot_WP_000633583.1_153	233	233	100	100	233	98.283	476
lcl|NC_000913.3_prot_NP_417578.2_3050	lcl|NC_017632.1_prot_WP_001295544.1_152	54	54	100	100	54	98.148	103
lcl|NC_000913.3_prot_YP_026202.1_3051	lcl|NC_017632.1_prot_WP_000460529.1_151	436	436	100	100	436	98.853	874
lcl|NC_000913.3_prot_YP_026203.3_3052	lcl|NC_017632.1_prot_WP_000401593.1_150	443	443	100	100	443	99.774	887
lcl|NC_000913.3_prot_YP_026204.1_3053	lcl|NC_017632.1_prot_WP_000622122.1_149	454	454	100	100	454	99.780	931
lcl|NC_000913.3_prot_NP_417583.4_3054	lcl|NC_017632.1_prot_WP_000719990.1_148	129	129	100	100	129	100.000	263
lcl|NC_000913.3_prot_YP_026205.1_3055	lcl|NC_017632.1_prot_WP_000861709.1_147	764	764	100	100	764	98.953	1578
lcl|NC_000913.3_prot_NP_417585.2_3056	lcl|NC_017632.1_prot_WP_001298325.1_146	402	402	100	100	402	98.756	810
lcl|NC_000913.3_prot_NP_417586.1_3057	lcl|NC_017632.1_prot_WP_000107720.1_145	443	443	100	100	443	99.774	892
lcl|NC_000913.3_prot_NP_417587.1_3058	lcl|NC_017632.1_prot_WP_000548347.1_144	329	329	100	100	329	100.000	669
lcl|NC_000913.3_prot_NP_417588.1_3059	lcl|NC_017632.1_prot_WP_000104210.1_143	312	312	99	99	311	100.000	637
lcl|NC_000913.3_prot_NP_417589.4_3060	lcl|NC_017632.1_prot_WP_211718201.1_142	72	72	100	100	72	93.056	134
lcl|NC_000913.3_prot_NP_417593.4_3063	lcl|NC_017632.1_prot_WP_001298324.1_141	381	381	100	100	381	99.213	760
lcl|NC_000913.3_prot_NP_417594.3_3064	lcl|NC_017632.1_prot_WP_001363040.1_140	294	296	100	99	294	99.660	584
lcl|NC_000913.3_prot_NP_417595.1_3065	lcl|NC_017632.1_prot_WP_001058227.1_139	256	256	100	100	256	99.609	520
lcl|NC_000913.3_prot_NP_417596.1_3066	lcl|NC_017632.1_prot_WP_000557469.1_138	444	432	97	100	432	99.769	870
lcl|NC_000913.3_prot_NP_417597.1_3067	lcl|NC_017632.1_prot_WP_001273755.1_137	523	523	100	100	523	99.618	1070
